시설구분,시설명,주소,경도,위도,geometry
의료복지시설,쥬니어치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,김종하치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,성심치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,나치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하얀치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,경희리(Lee)한의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 509호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,세종한의원,"창원시 성산구 동산로 124, 502-1호 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,서상진한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,대동한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,연세이비인후과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,조의제비뇨기과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,차내과의원,"창원시 의창구 원이대로 283, 2층 206호 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,최재선안과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,참예쁜의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,행복치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마빌딩208호)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,수정치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,창덕한의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,이부경내과의원,"창원시 의창구 도계로 61 (도계동, 의창새마을금고)",128.638079385,35.259141483,POINT (1103525.4416704625 1696560.0512837204)
의료복지시설,이튼튼치과의원,"창원시 의창구 도계로 61 (도계동, 의창새마을금고)",128.638079385,35.259141483,POINT (1103525.4416704625 1696560.0512837204)
의료복지시설,이대규내과의원,창원시 의창구 읍성로 77 (소답동),128.626486029,35.265147214,POINT (1102463.2441373793 1697214.1031518215)
의료복지시설,브랜든시티의원,"창원시 성산구 원이대로 320, 더시티세븐 T동 601호 (대원동)",128.653213815,35.240375612,POINT (1104926.3882063595 1694494.653521333)
의료복지시설,세준검진의원,"창원시 성산구 원이대로 320 (대원동, 더시티세븐상업동T501-2호)",128.653213815,35.240375612,POINT (1104926.3882063595 1694494.653521333)
의료복지시설,윤슬한의원,"창원시 성산구 원이대로 320, 더시티세븐 T동 703호 (대원동)",128.653213815,35.240375612,POINT (1104926.3882063595 1694494.653521333)
의료복지시설,하나이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,로뎀재활의학과의원,"창원시 성산구 동산로 124, 5층 507-A, 507-B호호 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,송진호마취통증의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 519호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,정태호내과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박승호방사선과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,소리사랑이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,탁이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박일순비뇨기과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최상호소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고운피부과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,유명호안과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최성근이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고외과의원,"창원시 성산구 동산로 124 (상남동, 성원종합상가504호)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,마음편한정신건강의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 515호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마치과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,쥬니어치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,김종하치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,성심치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,나치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하얀치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,경희리(Lee)한의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 509호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,세종한의원,"창원시 성산구 동산로 124, 502-1호 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,서상진한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,대동한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하나이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,로뎀재활의학과의원,"창원시 성산구 동산로 124, 5층 507-A, 507-B호호 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,송진호마취통증의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 519호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,정태호내과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박승호방사선과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,소리사랑이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,탁이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박일순비뇨기과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최상호소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고운피부과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,유명호안과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최성근이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고외과의원,"창원시 성산구 동산로 124 (상남동, 성원종합상가504호)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,마음편한정신건강의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 515호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마치과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,쥬니어치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,김종하치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,성심치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,나치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하얀치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,경희리(Lee)한의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 509호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,세종한의원,"창원시 성산구 동산로 124, 502-1호 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,서상진한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,대동한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하나이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,로뎀재활의학과의원,"창원시 성산구 동산로 124, 5층 507-A, 507-B호호 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,송진호마취통증의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 519호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,정태호내과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박승호방사선과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,소리사랑이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,탁이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박일순비뇨기과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최상호소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고운피부과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,유명호안과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최성근이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고외과의원,"창원시 성산구 동산로 124 (상남동, 성원종합상가504호)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,마음편한정신건강의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 515호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마치과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,쥬니어치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,김종하치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,성심치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,나치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하얀치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,경희리(Lee)한의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 509호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,세종한의원,"창원시 성산구 동산로 124, 502-1호 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,서상진한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,대동한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,메디컬조의원,"창원시 의창구 소계로 83-5 (소계동, 해맑은한의원)",128.599216827,35.25648515,POINT (1099993.4219474832 1696225.5927485174)
의료복지시설,해맑은한의원,"창원시 의창구 소계로 83-5 (소계동, 해맑은한의원)",128.599216827,35.25648515,POINT (1099993.4219474832 1696225.5927485174)
의료복지시설,서일의원,창원시 의창구 북면 천주로 1161,128.609110739,35.353860172,POINT (1100772.65172058 1707035.348832709)
의료복지시설,최익수의원,"창원시 의창구 태복산로3번길 35 (도계동, 최익수의원)",128.636677876,35.254988696,POINT (1103403.2228840594 1696098.0117121714)
의료복지시설,안내과의원,"창원시 성산구 대정로 33 (가음동, 황금상가)",128.698268214,35.207504837,POINT (1109069.8904262148 1690897.5528074831)
의료복지시설,최웅재치과의원,"창원시 성산구 대정로 33 (가음동, 황금상가)",128.698268214,35.207504837,POINT (1109069.8904262148 1690897.5528074831)
의료복지시설,연세이비인후과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,조의제비뇨기과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,차내과의원,"창원시 의창구 원이대로 283, 2층 206호 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,최재선안과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,참예쁜의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,행복치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마빌딩208호)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,수정치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,창덕한의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,연세이비인후과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,조의제비뇨기과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,차내과의원,"창원시 의창구 원이대로 283, 2층 206호 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,최재선안과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,참예쁜의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,행복치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마빌딩208호)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,수정치과의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,창덕한의원,"창원시 의창구 원이대로 283 (봉곡동, 청마상가)",128.650994389,35.242709399,POINT (1104721.441459772 1694751.1461682515)
의료복지시설,조내과의원,"창원시 의창구 창이대로309번길 11 (봉곡동, 쌍둥이상가B동2층)",128.67078096,35.247120258,POINT (1106516.0062641904 1695261.3995930417)
의료복지시설,엘르메디여성의원,"창원시 의창구 서상로 1 (동정동, 엘르메디의원)",128.613490572,35.262283015,POINT (1101284.7139048413 1696883.0975646551)
의료복지시설,허내과의원,창원시 의창구 소계로84번길 3 (소계동),128.599757563,35.257077291,POINT (1100041.885851493 1696291.810756242)
의료복지시설,소계권치과의원,"창원시 의창구 소계로84번길 3, 진한빌딩 3층 301호 (소계동)",128.599757563,35.257077291,POINT (1100041.885851493 1696291.810756242)
의료복지시설,하나이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,로뎀재활의학과의원,"창원시 성산구 동산로 124, 5층 507-A, 507-B호호 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,송진호마취통증의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 519호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,정태호내과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박승호방사선과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,소리사랑이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,탁이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,박일순비뇨기과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최상호소아청소년과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고운피부과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,유명호안과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,최성근이비인후과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,고외과의원,"창원시 성산구 동산로 124 (상남동, 성원종합상가504호)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,마음편한정신건강의학과의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 515호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,파티마치과의원,창원시 성산구 동산로 124 (상남동),128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,쥬니어치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,김종하치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,성심치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,나치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,하얀치과의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,경희리(Lee)한의원,"창원시 성산구 동산로 124, 성원아파트 성원종합상가 5층 509호 (상남동)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,세종한의원,"창원시 성산구 동산로 124, 502-1호 (상남동, 성원주상가)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,서상진한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,대동한의원,"창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",128.691613625,35.219342021,POINT (1108448.3942112243 1692203.1090979483)
의료복지시설,봉의원,창원시 의창구 창이대로 201 (봉곡동),128.659447773,35.245009428,POINT (1105487.615518721 1695015.1884917887)
의료복지시설,참조은치과의원,"창원시 의창구 창이대로 201 (봉곡동, 수득빌딩)",128.659447773,35.245009428,POINT (1105487.615518721 1695015.1884917887)
의료복지시설,차안과의원,창원시 성산구 원이대로 587 (용호동),128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,범안과의원,창원시 성산구 원이대로 587 (용호동),128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,성민성형외과의원,"창원시 성산구 원이대로 587 (용호동, 정우상가)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,이재철피부과의원,"창원시 성산구 원이대로 587, 정우상가 3층 305호 (용호동)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,최연극내과의원,"창원시 성산구 원이대로 587, 정우상가 3층 301호 (용호동)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,윤종즙이비인후과의원,"창원시 성산구 원이대로 587, 정우상가 3층 (용호동)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,박치과의원,"창원시 성산구 원이대로 587 (용호동, 정우상가)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,공산재한의원 창원,"창원시 성산구 원이대로 587, 정우상가 201호 (용호동)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,차안과의원,창원시 성산구 원이대로 587 (용호동),128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,범안과의원,창원시 성산구 원이대로 587 (용호동),128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,성민성형외과의원,"창원시 성산구 원이대로 587 (용호동, 정우상가)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,이재철피부과의원,"창원시 성산구 원이대로 587, 정우상가 3층 305호 (용호동)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,최연극내과의원,"창원시 성산구 원이대로 587, 정우상가 3층 301호 (용호동)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,윤종즙이비인후과의원,"창원시 성산구 원이대로 587, 정우상가 3층 (용호동)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,박치과의원,"창원시 성산구 원이대로 587 (용호동, 정우상가)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,공산재한의원 창원,"창원시 성산구 원이대로 587, 정우상가 201호 (용호동)",128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
의료복지시설,차안과의원,창원시 성산구 원이대로 587 (용호동),128.679481329,35.228413966,POINT (1107332.236574304 1693196.08399445)
