,정류장번호,정류장명,위도,경도,도시코드,도시명,geometry,이용량,행정동_노인_인구수,총인구수,노인_인구수,노인_이용량_비율,노인_밀집도,활용성
12229,TSB398000553,갑산3구,35.595957,128.255779,38400,경상남도 합천군,POINT (1068462.9713868701 1733583.504768824),156.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,986.4293846304839
12230,TSB398000554,갑산2구,35.590141,128.259423,38400,경상남도 합천군,POINT (1068798.0494235482 1732940.9914261857),152.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,961.1363234861125
12231,TSB398000555,갑산2구,35.590046,128.259497,38400,경상남도 합천군,POINT (1068804.8346878565 1732930.5066751493),156.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,986.4293846304839
12232,TSB398000556,갑산1구,35.589447,128.245384,38400,경상남도 합천군,POINT (1067526.7801471318 1732854.2990623054),156.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,986.4293846304839
12233,TSB398000557,갑산1구,35.589555,128.245362,38400,경상남도 합천군,POINT (1067524.6963666799 1732866.2622608044),152.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,961.1363234861125
12234,TSB398000558,낙민1구,35.579305,128.225371,38400,경상남도 합천군,POINT (1065721.992026371 1731715.9080844747),2066.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,13063.86608106782
12235,TSB398000559,낙민1구,35.579205,128.225262,38400,경상남도 합천군,POINT (1065712.197635048 1731704.744365039),1890.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,11950.971390715478
12236,TSB398000560,삼가고등학교,35.413896,128.129123,38400,경상남도 합천군,POINT (1057118.3202365474 1713310.829510258),2021.0,449175,40756,23160,11.021076651290608,0.5682598881146335,22273.59591225832
12237,TSB398000561,삼가고등학교,35.413807,128.129217,38400,경상남도 합천군,POINT (1057126.9174636058 1713301.0131847027),2103.0,449175,40756,23160,11.021076651290608,0.5682598881146335,23177.324197664148
12238,TSB398000562,아초마을,35.396303,128.136862,38400,경상남도 합천군,POINT (1057833.52204776 1711364.1603716016),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12239,TSB398000563,아초마을,35.396216,128.136941,38400,경상남도 합천군,POINT (1057840.7582785499 1711354.5577657707),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12240,TSB398000564,용흥리,35.402205,128.148432,38400,경상남도 합천군,POINT (1058879.9186597152 1712025.5532890959),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12241,TSB398000565,용흥리,35.402102,128.148472,38400,경상남도 합천군,POINT (1058883.6257543182 1712014.15379311),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12242,TSB398000566,침실,35.405689,128.158744,38400,경상남도 합천군,POINT (1059813.7244860614 1712418.1381552238),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12243,TSB398000567,침실,35.405583,128.158696,38400,경상남도 합천군,POINT (1059809.4443447185 1712406.353079351),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12244,TSB398000568,침실,35.40371,128.163624,38400,경상남도 합천군,POINT (1060258.306178054 1712201.617643899),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12245,TSB398000569,어은,35.398824,128.117725,38400,경상남도 합천군,POINT (1056093.9197204374 1711632.7322572686),261.0,449175,40756,23160,11.021076651290608,0.5682598881146335,2876.5010059868487
12246,TSB398000570,어은,35.398911,128.117844,38400,경상남도 합천군,POINT (1056104.66565124 1711642.4485459947),170.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1873.5830307194033
12247,TSB398000571,샛터,35.393905,128.116786,38400,경상남도 합천군,POINT (1056012.052409399 1711086.655445167),170.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1873.5830307194033
12248,TSB398000572,샛터,35.3939,128.116645,38400,경상남도 합천군,POINT (1055999.25109983 1711086.0210857035),261.0,449175,40756,23160,11.021076651290608,0.5682598881146335,2876.5010059868487
12249,TSB398000573,신평,35.384181,128.122192,38400,경상남도 합천군,POINT (1056509.775183963 1710011.2848207124),394.0,449175,40756,23160,11.021076651290608,0.5682598881146335,4342.3042006085
12250,TSB398000574,신평,35.384153,128.12201,38400,경상남도 합천군,POINT (1056493.264577943 1710008.0755362415),540.0,449175,40756,23160,11.021076651290608,0.5682598881146335,5951.381391696928
12251,TSB398000575,제곡,35.370711,128.08948,38400,경상남도 합천군,POINT (1053547.613497148 1708499.2014309226),27.0,449175,40756,23160,11.021076651290608,0.5682598881146335,297.56906958484643
12252,TSB398000576,신점,35.373929,128.10172,38400,경상남도 합천군,POINT (1054657.323196945 1708862.784795413),27.0,449175,40756,23160,11.021076651290608,0.5682598881146335,297.56906958484643
12253,TSB398000577,신점,35.373809,128.101939,38400,경상남도 합천군,POINT (1054677.2972819053 1708849.597155193),27.0,449175,40756,23160,11.021076651290608,0.5682598881146335,297.56906958484643
12254,TSB398000578,토동,35.383662,128.102222,38400,경상남도 합천군,POINT (1054696.3538074344 1709942.502326178),27.0,449175,40756,23160,11.021076651290608,0.5682598881146335,297.56906958484643
12255,TSB398000579,용계,35.392414,128.088572,38400,경상남도 합천군,POINT (1053450.813817072 1710905.6849153892),27.0,82249,40756,23160,2.01808322700952,0.5682598881146335,54.48824712925704
12256,TSB398000580,금천,35.397838,128.090818,38400,경상남도 합천군,POINT (1053651.192365039 1711508.4517408349),27.0,82249,40756,23160,2.01808322700952,0.5682598881146335,54.48824712925704
12257,TSB398000581,옥동,35.402248,128.094531,38400,경상남도 합천군,POINT (1053985.4276630043 1711999.5654583955),27.0,82249,40756,23160,2.01808322700952,0.5682598881146335,54.48824712925704
12258,TSB398000582,하판,35.423848,128.111498,38400,경상남도 합천군,POINT (1055511.2920173446 1714404.526215779),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12259,TSB398000583,하판,35.423925,128.111396,38400,경상남도 합천군,POINT (1055501.9796027895 1714413.0087049594),98.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1080.0655118264797
12260,TSB398000584,하판,35.427026,128.114054,38400,경상남도 합천군,POINT (1055741.1369272382 1714758.4242893988),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12261,TSB398000585,하판,35.426938,128.113889,38400,경상남도 합천군,POINT (1055726.21937675 1714748.571507032),98.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1080.0655118264797
12262,TSB398000586,상판,35.433975,128.118456,38400,경상남도 합천군,POINT (1056135.913591071 1715531.6032092646),98.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1080.0655118264797
12263,TSB398000587,상판,35.433984,128.118588,38400,경상남도 합천군,POINT (1056147.8888514475 1715532.6763575748),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12264,TSB398000588,지동,35.446361,128.105226,38400,경상남도 합천군,POINT (1054926.6259075443 1716897.85391363),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12265,TSB398000589,지동,35.446254,128.105238,38400,경상남도 합천군,POINT (1054927.7876693287 1716885.9935970684),98.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1080.0655118264797
12266,TSB398000590,내문,35.455277,128.090018,38400,경상남도 합천군,POINT (1053540.5178199352 1717878.3462908554),176.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1939.709490627147
12267,TSB398000591,중문,35.434278,128.100726,38400,경상남도 합천군,POINT (1054526.375768982 1715555.2805069662),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12268,TSB398000592,중문,35.434274,128.100859,38400,경상남도 합천군,POINT (1054538.4506854087 1715554.9102760982),98.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1080.0655118264797
12269,TSB398000593,신기,35.425456,128.096735,38400,경상남도 합천군,POINT (1054170.0259892284 1714574.6722777106),98.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1080.0655118264797
12270,TSB398000594,신기,35.425455,128.096602,38400,경상남도 합천군,POINT (1054157.9531257544 1714574.4884895124),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12271,TSB398000595,오동골,35.522549,128.056456,38400,경상남도 합천군,POINT (1050452.8715201672 1725321.5993489795),148.0,277963,40756,23160,6.820173716753361,0.5682598881146335,1009.3857100794975
12272,TSB398000597,봉기,35.546996,128.088673,38400,경상남도 합천군,POINT (1053357.7709507952 1728049.9268041144),78.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,493.21469231524196
12273,TSB398000598,성태,35.578686,128.317669,38400,경상남도 합천군,POINT (1074085.3654755931 1731712.7782028678),114.0,171640,40756,23160,4.211404455785651,0.5682598881146335,480.1001079595642
12274,TSB398000599,월평1구,35.565218,128.123273,38400,경상남도 합천군,POINT (1056481.1962377515 1730090.1868788556),561.0,247163,40756,23160,6.064456767101777,0.5682598881146335,3402.160246344097
12275,TSB398000600,양전,35.422948,128.136714,38400,경상남도 합천군,POINT (1057801.0535514941 1714319.1638368187),1869.0,449175,40756,23160,11.021076651290608,0.5682598881146335,20598.392261262146
12276,TSB398000601,새마을,35.562051,128.335553,38400,경상남도 합천군,POINT (1075721.4448386673 1729881.3844315612),554.0,171640,40756,23160,4.211404455785651,0.5682598881146335,2333.1180685052504
12277,TSB398000602,새마을,35.561953,128.335606,38400,경상남도 합천군,POINT (1075726.340237965 1729870.555956845),678.0,171640,40756,23160,4.211404455785651,0.5682598881146335,2855.3322210226715
12278,TSB398000604,중리,35.561197,128.25427,38400,경상남도 합천군,POINT (1068355.8048776381 1729727.2260181038),2241.0,364844,40756,23160,8.951908921385808,0.5682598881146335,20061.227892825595
12279,TSB398000605,중리,35.560709,128.254698,38400,경상남도 합천군,POINT (1068395.0077937422 1729673.3991806882),2150.0,364844,40756,23160,8.951908921385808,0.5682598881146335,19246.604180979488
12280,TSB398000608,배재,35.468823,128.188828,38400,경상남도 합천군,POINT (1062496.5728605066 1719438.7448554744),171.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,827.790877416822
12281,TSB398000609,배재,35.468748,128.188924,38400,경상남도 합천군,POINT (1062505.3410066937 1719430.487566481),171.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,827.790877416822
12282,TSB398000610,월계,35.436058,128.181634,38400,경상남도 합천군,POINT (1061868.9358099191 1715800.3440992357),156.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,755.1776425556973
12283,TSB398000611,인평,35.417164,128.1484,38400,경상남도 합천군,POINT (1058866.1338885445 1713684.5781526442),156.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1719.287957601335
12284,TSB398000612,삼가,35.413886,128.122948,38400,경상남도 합천군,POINT (1056557.689232258 1713306.1705688937),2269.0,449175,40756,23160,11.021076651290608,0.5682598881146335,25006.82292177839
12285,TSB398000613,삼가,35.413796,128.122873,38400,경상남도 합천군,POINT (1056550.9427467543 1713296.1461313444),2442.0,449175,40756,23160,11.021076651290608,0.5682598881146335,26913.469182451663
12286,TSB398000614,안동,35.385108,128.098694,38400,경상남도 합천군,POINT (1054374.9516317484 1710100.9267529482),27.0,449175,40756,23160,11.021076651290608,0.5682598881146335,297.56906958484643
12287,TSB398000615,오도,35.445973,128.025316,38400,경상남도 합천군,POINT (1047674.6375525953 1716813.3267555211),227.0,191480,40756,23160,4.698203945431348,0.5682598881146335,1066.492295612916
12288,TSB398000616,오도,35.445998,128.025187,38400,경상남도 합천군,POINT (1047662.9154121107 1716816.0371597144),103.0,191480,40756,23160,4.698203945431348,0.5682598881146335,483.9150063794288
12289,TSB398000617,목곡,35.456996,128.009799,38400,경상남도 합천군,POINT (1046260.0827541121 1718028.4654411902),93.0,199343,40756,23160,4.891132593973893,0.5682598881146335,454.87533123957206
12290,TSB398000618,목곡,35.453427,128.007777,38400,경상남도 합천군,POINT (1046078.636122006 1717631.6967757007),93.0,199343,40756,23160,4.891132593973893,0.5682598881146335,454.87533123957206
12291,TSB398000619,목곡,35.453428,128.007899,38400,경상남도 합천군,POINT (1046089.7066364869 1717631.864601401),93.0,199343,40756,23160,4.891132593973893,0.5682598881146335,454.87533123957206
12292,TSB398000620,하목,35.450911,128.009033,38400,경상남도 합천군,POINT (1046194.0518062788 1717353.244069783),93.0,199343,40756,23160,4.891132593973893,0.5682598881146335,454.87533123957206
12293,TSB398000621,월계,35.472338,128.053307,38400,경상남도 합천군,POINT (1050198.5822389903 1719751.2397498516),156.0,199343,40756,23160,4.891132593973893,0.5682598881146335,763.0166846599273
12294,TSB398000622,원장단,35.510361,128.043581,38400,경상남도 합천군,POINT (1049292.956996556 1723963.3496304315),410.0,277963,40756,23160,6.820173716753361,0.5682598881146335,2796.271223868878
12295,TSB398000623,정양리-롯데마트앞,35.555691,128.165365,38400,경상남도 합천군,POINT (1060302.7771058 1729058.5076734275),2651.0,191480,40756,23160,4.698203945431348,0.5682598881146335,12454.938659338502
12296,TSB398000624,정양리-롯데마트앞,35.555869,128.165355,38400,경상남도 합천군,POINT (1060301.737465079 1729078.2433282754),2863.0,191480,40756,23160,4.698203945431348,0.5682598881146335,13450.957895769949
12297,TSB398000625,방곡2구,35.569252,128.106062,38400,경상남도 합천군,POINT (1054918.757893668 1730527.8599938853),78.0,247163,40756,23160,6.064456767101777,0.5682598881146335,473.0276278339386
12298,TSB398000626,방곡2구,35.56935,128.106116,38400,경상남도 합천군,POINT (1054923.5843179913 1730538.7591553722),46.0,247163,40756,23160,6.064456767101777,0.5682598881146335,278.9650112866817
12299,TSB398000627,하신,35.620776,128.253187,38400,경상남도 합천군,POINT (1068207.0981006944 1736334.3924112702),319.0,173435,40756,23160,4.255447050740996,0.5682598881146335,1357.4876091863775
12300,TSB398000628,하신,35.620682,128.253392,38400,경상남도 합천군,POINT (1068225.7426821312 1736324.1089673846),291.0,173435,40756,23160,4.255447050740996,0.5682598881146335,1238.3350917656296
12301,TSB398000629,하신,35.620845,128.253435,38400,경상남도 합천군,POINT (1068229.4982866778 1736342.217238789),513.0,173435,40756,23160,4.255447050740996,0.5682598881146335,2183.044337030131
12302,TSB398000630,모리,35.573992,128.308645,38400,경상남도 합천군,POINT (1073271.99810112 1731185.4128291723),9.0,171640,40756,23160,4.211404455785651,0.5682598881146335,37.90264010207086
12303,TSB398000631,모리,35.574098,128.308674,38400,경상남도 합천군,POINT (1073274.5293343395 1731197.190903194),114.0,171640,40756,23160,4.211404455785651,0.5682598881146335,480.1001079595642
12304,TSB398000632,중촌,35.581246,128.292155,38400,경상남도 합천군,POINT (1071771.3220221065 1731977.811878724),105.0,173435,40756,23160,4.255447050740996,0.5682598881146335,446.82194032780455
12305,TSB398000633,계촌,35.581148,128.289853,38400,경상남도 합천군,POINT (1071562.8376593944 1731965.2671273798),105.0,173435,40756,23160,4.255447050740996,0.5682598881146335,446.82194032780455
12306,TSB398000634,신소양,35.58163,128.16808,38400,경상남도 합천군,POINT (1060529.331023588 1731937.044030617),1556.0,1230726,40756,23160,30.197418784964178,0.5682598881146335,46987.18362940426
12307,TSB398000635,신소양,35.581617,128.167948,38400,경상남도 합천군,POINT (1060517.38117429 1731935.5210718818),1318.0,1230726,40756,23160,30.197418784964178,0.5682598881146335,39800.19795858279
12308,TSB398000636,와리원촌마을,35.619989,128.194149,38400,경상남도 합천군,POINT (1062861.2631371506 1736207.774572834),260.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,1644.04897438414
12309,TSB398000637,와리원촌마을,35.620052,128.194253,38400,경상남도 합천군,POINT (1062870.6320840148 1736214.8283807316),260.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,1644.04897438414
12310,TSB398000638,상사동마을,35.616309,128.164649,38400,경상남도 합천군,POINT (1060192.4978670315 1735781.1753550908),980.0,1230726,40756,23160,30.197418784964178,0.5682598881146335,29593.470409264894
12311,TSB398000639,상사동마을,35.61631,128.164781,38400,경상남도 합천군,POINT (1060204.45158598 1735781.3670350453),1218.0,1230726,40756,23160,30.197418784964178,0.5682598881146335,36780.45608008637
12312,TSB398000641,교동,35.656305,128.105871,38400,경상남도 합천군,POINT (1054841.9967443002 1740182.75578264),1071.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,4041.266979095102
12313,TSB398000642,교동,35.656247,128.105984,38400,경상남도 합천군,POINT (1054852.2650189572 1740176.3860453663),641.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,2418.7228138188243
12314,TSB398000643,한주파크,35.569129,128.154981,38400,경상남도 합천군,POINT (1059351.740735336 1730542.5954905667),278.0,1230726,40756,23160,30.197418784964178,0.5682598881146335,8394.882422220042
12315,TSB398000644,한주파크,35.568996,128.154964,38400,경상남도 합천군,POINT (1059350.2983306933 1730527.83434751),72.0,1230726,40756,23160,30.197418784964178,0.5682598881146335,2174.2141525174206
12316,TSB398000645,노리,35.523172,128.12311,38400,경상남도 합천군,POINT (1056495.907926827 1725426.8414229588),312.0,247163,40756,23160,6.064456767101777,0.5682598881146335,1892.1105113357544
12317,TSB398000646,노리,35.523075,128.123051,38400,경상남도 합천군,POINT (1056490.6264429397 1725416.0495488711),312.0,247163,40756,23160,6.064456767101777,0.5682598881146335,1892.1105113357544
12318,TSB398000647,내곡,35.640941,128.150058,38400,경상남도 합천군,POINT (1058853.0203010263 1738504.2828197586),72.0,1230726,40756,23160,30.197418784964178,0.5682598881146335,2174.2141525174206
12319,TSB398000648,봉곡1구,35.640572,128.10804,38400,경상남도 합천군,POINT (1055049.1246689863 1738439.0190340495),105.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,396.20264500932376
12320,TSB398000649,봉곡2구,35.638888,128.106453,38400,경상남도 합천군,POINT (1054906.595264564 1738251.359281894),105.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,396.20264500932376
12321,TSB398000650,팔심,35.628638,128.093437,38400,경상남도 합천군,POINT (1053735.0085852384 1737107.3439070266),105.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,396.20264500932376
12322,TSB398000651,봉곡2구-개금불,35.638959,128.113032,38400,경상남도 합천군,POINT (1055502.1981513356 1738262.927570509),105.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,396.20264500932376
12323,TSB398000652,광산,35.643086,128.11882,38400,경상남도 합천군,POINT (1056023.3532099428 1738723.9359909098),105.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,396.20264500932376
12324,TSB398000653,공곡,35.653251,128.133848,38400,경상남도 합천군,POINT (1057376.6249877266 1739860.0065463895),24.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,90.56060457355971
12325,TSB398000654,중촌,35.651019,128.130923,38400,경상남도 합천군,POINT (1057113.4361965512 1739610.751146684),175.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,660.3377416822062
12326,TSB398000655,가산,35.658445,128.127255,38400,경상남도 합천군,POINT (1056776.135187861 1740432.246642036),24.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,90.56060457355971
12327,TSB398000656,묘산,35.657882,128.113105,38400,경상남도 합천군,POINT (1055495.7181237268 1740361.7219336317),970.0,153787,40756,23160,3.7733585238983216,0.5682598881146335,3660.157768181372
12328,TSB398000657,노양,35.637641,128.186817,38400,경상남도 합천군,POINT (1062183.6042563436 1738160.9032982793),260.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,1644.04897438414
12329,TSB398000659,율진1구,35.606365,128.190299,38400,경상남도 합천군,POINT (1062523.20793438 1734694.2822421528),260.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,1644.04897438414
12330,TSB398000660,율진1구,35.606305,128.190411,38400,경상남도 합천군,POINT (1062533.3990811773 1734687.6988123448),260.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,1644.04897438414
12331,TSB398000661,합천터미널,35.567253,128.162579,38400,경상남도 합천군,POINT (1060041.65048053 1730339.1351608809),16154.0,1230726,40756,23160,30.197418784964178,0.5682598881146335,487809.10305231134
12332,TSB398000662,관음마을,35.577642,128.099665,38400,경상남도 합천군,POINT (1054333.416224994 1731454.8360750163),124.0,247163,40756,23160,6.064456767101777,0.5682598881146335,751.9926391206203
12333,TSB398000663,고품삼거리,35.534478,128.098279,38400,경상남도 합천군,POINT (1054236.903573831 1726666.8225981924),182.0,247163,40756,23160,6.064456767101777,0.5682598881146335,1103.7311316125233
12334,TSB398000664,고품삼거리,35.543113,128.10381,38400,경상남도 합천군,POINT (1054732.4551083597 1727627.5712975957),182.0,247163,40756,23160,6.064456767101777,0.5682598881146335,1103.7311316125233
12335,TSB398000665,노곡1구,35.602,127.989417,38400,경상남도 합천군,POINT (1044330.7365974971 1734101.1044538058),193.0,173305,40756,23160,4.252257336343115,0.5682598881146335,820.6856659142212
12336,TSB398000666,대병버스정류장,35.521122,128.013652,38400,경상남도 합천군,POINT (1046572.6981843456 1725142.2763469447),1676.0,277963,40756,23160,6.820173716753361,0.5682598881146335,11430.611149278633
12337,TSB398000667,회양삼거리,35.52002,128.019447,38400,경상남도 합천군,POINT (1047098.7778663347 1725022.8088771575),439.0,277963,40756,23160,6.820173716753361,0.5682598881146335,2994.0562616547254
12338,TSB398000668,내시,35.544547,127.968796,38400,경상남도 합천군,POINT (1042493.2305672532 1727720.0178311858),46.0,277963,40756,23160,6.820173716753361,0.5682598881146335,313.7279909706546
12339,TSB398000669,하목,35.451001,128.009107,38400,경상남도 합천군,POINT (1046200.7158207311 1717363.2602105287),93.0,199343,40756,23160,4.891132593973893,0.5682598881146335,454.87533123957206
12340,TSB398000670,산두,35.484882,128.057036,38400,경상남도 합천군,POINT (1050529.0474899323 1721144.3559259945),157.0,199343,40756,23160,4.891132593973893,0.5682598881146335,767.9078172539012
12341,TSB398000671,월계,35.472344,128.053175,38400,경상남도 합천군,POINT (1050186.6027346018 1719751.8380821152),156.0,199343,40756,23160,4.891132593973893,0.5682598881146335,763.0166846599273
12342,TSB398000672,외사,35.427059,128.072423,38400,경상남도 합천군,POINT (1051961.9924772726 1714739.401680781),507.0,199343,40756,23160,4.891132593973893,0.5682598881146335,2479.8042251447637
12343,TSB398000673,제곡,35.370602,128.08948,38400,경상남도 합천군,POINT (1053547.6854943484 1708487.112791134),27.0,449175,40756,23160,11.021076651290608,0.5682598881146335,297.56906958484643
12344,TSB398000674,삼가정류소,35.414551,128.121472,38400,경상남도 합천군,POINT (1056423.217289786 1713379.0796969794),2952.0,449175,40756,23160,11.021076651290608,0.5682598881146335,32534.218274609873
12345,TSB398000675,침실,35.403653,128.163511,38400,경상남도 합천군,POINT (1060248.087827055 1712195.227149831),78.0,449175,40756,23160,11.021076651290608,0.5682598881146335,859.6439788006675
12346,TSB398000676,내문,35.455204,128.089921,38400,경상남도 합천군,POINT (1053531.7639170664 1717870.1975398283),176.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1939.709490627147
12347,TSB398000677,삼리,35.467323,128.100029,38400,경상남도 합천군,POINT (1054440.8483443432 1719219.800816154),78.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,377.58882127784864
12348,TSB398000678,대현마을,35.446043,128.194068,38400,경상남도 합천군,POINT (1062989.7544793198 1716915.606401804),156.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,755.1776425556973
12349,TSB398000679,월계,35.436101,128.181755,38400,경상남도 합천군,POINT (1061879.8857195012 1715805.1888576923),156.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,755.1776425556973
12350,TSB398000680,한실,35.468806,128.197293,38400,경상남도 합천군,POINT (1063264.618317132 1719442.2504587092),171.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,827.790877416822
12351,TSB398000681,동리,35.417931,128.147172,38400,경상남도 합천군,POINT (1058754.0893209982 1713768.9127003192),156.0,449175,40756,23160,11.021076651290608,0.5682598881146335,1719.287957601335
12352,TSB398000683,내초,35.410116,128.171925,38400,경상남도 합천군,POINT (1061007.2364460225 1712917.172375077),234.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,1132.766463833546
12353,TSB398000684,하신,35.455866,128.142361,38400,경상남도 합천군,POINT (1058289.9624574366 1717973.302957306),234.0,173435,40756,23160,4.255447050740996,0.5682598881146335,995.7746098733929
12354,TSB398000685,백역마을,35.479537,128.124132,38400,경상남도 합천군,POINT (1056619.1865493294 1720587.9758313831),234.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,1132.766463833546
12355,TSB398000686,하허마을,35.483819,128.125129,38400,경상남도 합천군,POINT (1056706.624595894 1721063.4528482887),234.0,197295,40756,23160,4.8408823240749825,0.5682598881146335,1132.766463833546
12356,TSB398000687,아곡,35.488873,128.094888,38400,경상남도 합천군,POINT (1053959.9949201483 1721607.0230985882),312.0,247163,40756,23160,6.064456767101777,0.5682598881146335,1892.1105113357544
12357,TSB398000688,장단1구,35.516671,128.047309,38400,경상남도 합천군,POINT (1049627.1390923294 1724665.0440382513),310.0,277963,40756,23160,6.820173716753361,0.5682598881146335,2114.253852193542
12358,TSB398000689,성리3구,35.530045,128.067365,38400,경상남도 합천군,POINT (1051437.1976959032 1726158.5993930248),148.0,277963,40756,23160,6.820173716753361,0.5682598881146335,1009.3857100794975
12359,TSB398000690,오동마을,35.528691,128.063438,38400,경상남도 합천군,POINT (1051082.0310784904 1726006.3886514653),148.0,277963,40756,23160,6.820173716753361,0.5682598881146335,1009.3857100794975
12360,TSB398000691,오동마을,35.528688,128.063572,38400,경상남도 합천군,POINT (1051094.1817251542 1726006.1253636298),148.0,277963,40756,23160,6.820173716753361,0.5682598881146335,1009.3857100794975
12361,TSB398000692,상천마을,35.544321,128.027383,38400,경상남도 합천군,POINT (1047803.931795683 1727721.7915251618),217.0,277963,40756,23160,6.820173716753361,0.5682598881146335,1479.9776965354795
12362,TSB398000693,평산,35.525954,128.118133,38400,경상남도 합천군,POINT (1056042.7151204997 1725732.5471441527),772.0,247163,40756,23160,6.064456767101777,0.5682598881146335,4681.760624202571
12363,TSB398000694,양지동,35.524733,128.145001,38400,경상남도 합천군,POINT (1058479.60758152 1725612.731819403),312.0,247163,40756,23160,6.064456767101777,0.5682598881146335,1892.1105113357544
12364,TSB398000695,율곡농공단지,35.577811,128.181051,38400,경상남도 합천군,POINT (1061707.475908546 1731521.5322027875),78.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,493.21469231524196
12365,TSB398000696,임북리,35.578583,128.185337,38400,경상남도 합천군,POINT (1062095.2244074391 1731609.8485208726),78.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,493.21469231524196
12366,TSB398000697,임북마을,35.580678,128.192745,38400,경상남도 합천군,POINT (1062764.805072971 1731846.90060446),78.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,493.21469231524196
12367,TSB398000698,낙민3구,35.579007,128.23809,38400,경상남도 합천군,POINT (1066874.6610138891 1731691.420607864),156.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,986.4293846304839
12368,TSB398000699,사양,35.618452,128.26447,38400,경상남도 합천군,POINT (1069230.8864602088 1736084.517820686),47.0,173435,40756,23160,4.255447050740996,0.5682598881146335,200.0060113848268
12369,TSB398000700,박곡,35.634358,128.25388,38400,경상남도 합천군,POINT (1068258.3094943727 1737841.2642331321),610.0,173435,40756,23160,4.255447050740996,0.5682598881146335,2595.8227009520074
12370,TSB398000702,기리,35.630641,128.222371,38400,경상남도 합천군,POINT (1065408.3786009522 1737407.59485281),156.0,257711,40756,23160,6.3232652860928455,0.5682598881146335,986.4293846304839
12371,TSB398000703,도리마을,35.500008,128.143728,38400,경상남도 합천군,POINT (1058382.0853669764 1722869.7796335132),312.0,191480,40756,23160,4.698203945431348,0.5682598881146335,1465.8396309745806
12372,TSB398000704,함지,35.491114,128.163698,38400,경상남도 합천군,POINT (1060199.900000163 1721895.3666624),312.0,191480,40756,23160,4.698203945431348,0.5682598881146335,1465.8396309745806
